samplig_campaign,sampling_site,latitude,longitude,sampling_date,observed_wst_k,observaciones,climatic_season,sensor,image_date,time_window,absolute_time_window,c2_l1_dn_b10,c2_l1_dn_b11,c2_l2_dn_b10,gain_b10,bias_b10,gain_b11,bias_b11,ll_b10,ll_b11_1x1,k1_b10,k2_b10,k1_b11,k2_b11,tsat_b10,tsat_b11,c1,c2,lef_um,g,d,e_b10,e_b11,e_mean,e_delta,w,w_10,ps_1,ps_2,ps_3,b0_sw_d,b1_sw_d,b2_sw_d,b3_sw_d,b4_sw_d,b5_sw_d,b6_sw_d,b7_sw_d,b0_sw_m,b1_sw_m,b2_sw_m,b3_sw_m,b4_sw_m,b5_sw_m,b0_sw_g,b1_sw_g,b2_sw_g,b3_sw_g,b4_sw_g,b5_sw_g,b6_sw_g,b7_sw_g,wst_k_jm_sc,wst_k_sw_d,wst_k_sw_m,wst_k_sw_g,wst_k_c2_l2
6,11,-32.17967,-64.42412,2019-11-28,297.15,0,Primavera,TIRS-8,2019-11-27T00:00:00Z,-1,1,26388,24437,43731,3.342e-4,0.1,3.342e-4,0.1,8.918869599999999,8.2668454,774.8853,1321.0789,480.8883,1201.1442,295.14786716599264,294.3673005415095,119007106.22103888,14394.4756944,10.896,7.309212372531446,229.95795513667804,0.992,0.998,0.995,-0.006000000000000005,12.45,1.2449999999999999,1.11382970475,-2.2620913832499996,1.4331856294999998,-2.78009,1.01408,0.15833,-0.34991,4.04487,3.55414,-8.88394,0.09152,54.95,1.01,1.557,-57.805,0.147,-103.52,2.2925,0.9929,0.1545,-0.3122,3.7186,0.3502,-3.5889,0.1825,296.9619960764318,298.6496554044235,297.48400264930285,297.31552998177693,298.47343262
7,1,-32.19707,-64.41045,2019-12-12,298.34999999999997,0,Primavera,TIRS-8,2019-12-13T00:00:00Z,1,1,26265,24314,43513,3.342e-4,0.1,3.342e-4,0.1,8.877763,8.2257388,774.8853,1321.0789,480.8883,1201.1442,294.8470148435314,294.0141724456572,119007106.22103888,14394.4756944,10.896,7.328478145537307,229.78652271677166,0.992,0.998,0.995,-0.006000000000000005,16.63,1.6629999999999998,1.17487129811,-3.356274784769999,2.0131252834199995,-2.78009,1.01408,0.15833,-0.34991,4.04487,3.55414,-8.88394,0.09152,54.95,1.01,1.557,-57.805,0.147,-103.52,2.2925,0.9929,0.1545,-0.3122,3.7186,0.3502,-3.5889,0.1825,296.7990609392098,298.4324250478904,297.26918129878186,297.10319214797886,297.72830425999996
7,2,-32.19823,-64.42795,2019-12-12,297.75,0,Primavera,TIRS-8,2019-12-13T00:00:00Z,1,1,26136,24238,43406,3.342e-4,0.1,3.342e-4,0.1,8.8346512,8.2003396,774.8853,1321.0789,480.8883,1201.1442,294.53063246777583,293.79550702006117,119007106.22103888,14394.4756944,10.896,7.348848518518145,229.60611908503128,0.992,0.998,0.995,-0.006000000000000005,16.63,1.6629999999999998,1.17487129811,-3.356274784769999,2.0131252834199995,-2.78009,1.01408,0.15833,-0.34991,4.04487,3.55414,-8.88394,0.09152,54.95,1.01,1.557,-57.805,0.147,-103.52,2.2925,0.9929,0.1545,-0.3122,3.7186,0.3502,-3.5889,0.1825,296.4296996011075,297.9452024563302,296.78319723815537,296.62605788643793,297.36257611999997
7,3,-32.22099,-64.44077,2019-12-12,296.34999999999997,"Dato original: 25,3°C",Primavera,TIRS-8,2019-12-13T00:00:00Z,1,1,26129,24283,43400,3.342e-4,0.1,3.342e-4,0.1,8.8323118,8.2153786,774.8853,1321.0789,480.8883,1201.1442,294.51343927300394,293.92502370270694,119007106.22103888,14394.4756944,10.896,7.349958756885991,229.59631181504648,0.992,0.998,0.995,-0.006000000000000005,16.63,1.6629999999999998,1.17487129811,-3.356274784769999,2.0131252834199995,-2.78009,1.01408,0.15833,-0.34991,4.04487,3.55414,-8.88394,0.09152,54.95,1.01,1.557,-57.805,0.147,-103.52,2.2925,0.9929,0.1545,-0.3122,3.7186,0.3502,-3.5889,0.1825,296.40962357351793,297.6825769103671,296.51594631207587,296.37203126711245,297.342068
7,4,-32.22436,-64.49899,2019-12-12,297.95,0,Primavera,TIRS-8,2019-12-13T00:00:00Z,1,1,26149,24251,43414,3.342e-4,0.1,3.342e-4,0.1,8.8389958,8.204684199999999,774.8853,1321.0789,480.8883,1201.1442,294.5625557983187,293.83293601123506,119007106.22103888,14394.4756944,10.896,7.346787982407046,229.62432767833238,0.992,0.998,0.995,-0.006000000000000005,16.63,1.6629999999999998,1.17487129811,-3.356274784769999,2.0131252834199995,-2.78009,1.01408,0.15833,-0.34991,4.04487,3.55414,-8.88394,0.09152,54.95,1.01,1.557,-57.805,0.147,-103.52,2.2925,0.9929,0.1545,-0.3122,3.7186,0.3502,-3.5889,0.1825,296.4669745695451,297.968397707974,296.80606220294897,296.64880723284494,297.38992027999996
7,5,-32.24319,-64.50024,2019-12-12,296.34999999999997,"Dato original: 24,8°C",Primavera,TIRS-8,2019-12-13T00:00:00Z,1,1,25907,24096,43213,3.342e-4,0.1,3.342e-4,0.1,8.7581194,8.1528832,774.8853,1321.0789,480.8883,1201.1442,293.9668154232569,293.3859732443133,119007106.22103888,14394.4756944,10.896,7.385432422766827,229.28431644403375,0.992,0.998,0.995,-0.006000000000000005,16.63,1.6629999999999998,1.17487129811,-3.356274784769999,2.0131252834199995,-2.78009,1.01408,0.15833,-0.34991,4.04487,3.55414,-8.88394,0.09152,54.95,1.01,1.557,-57.805,0.147,-103.52,2.2925,0.9929,0.1545,-0.3122,3.7186,0.3502,-3.5889,0.1825,295.7711402937426,297.1141149324247,295.95095673140787,295.81581340528084,296.70289826
7,6,-32.24123,-64.50629,2019-12-12,295.95,0,Primavera,TIRS-8,2019-12-13T00:00:00Z,1,1,25826,23976,43146,3.342e-4,0.1,3.342e-4,0.1,8.7310492,8.1127792,774.8853,1321.0789,480.8883,1201.1442,293.7667135220771,293.0388906201174,119007106.22103888,14394.4756944,10.896,7.398503973876438,229.17001131976642,0.992,0.998,0.995,-0.006000000000000005,16.63,1.6629999999999998,1.17487129811,-3.356274784769999,2.0131252834199995,-2.78009,1.01408,0.15833,-0.34991,4.04487,3.55414,-8.88394,0.09152,54.95,1.01,1.557,-57.805,0.147,-103.52,2.2925,0.9929,0.1545,-0.3122,3.7186,0.3502,-3.5889,0.1825,295.5373112426811,297.156004636984,295.9992009324043,295.85354621580814,296.47389092000003
7,7,-32.2042,-64.50648,2019-12-12,295.75,"Dato original: 25,8°C",Primavera,TIRS-8,2019-12-13T00:00:00Z,1,1,26432,24420,43647,3.342e-4,0.1,3.342e-4,0.1,8.9335744,8.261163999999999,774.8853,1321.0789,480.8883,1201.1442,295.2552972481053,294.318550275716,119007106.22103888,14394.4756944,10.896,7.302357428879154,230.01914386182068,0.992,0.998,0.995,-0.006000000000000005,16.63,1.6629999999999998,1.17487129811,-3.356274784769999,2.0131252834199995,-2.78009,1.01408,0.15833,-0.34991,4.04487,3.55414,-8.88394,0.09152,54.95,1.01,1.557,-57.805,0.147,-103.52,2.2925,0.9929,0.1545,-0.3122,3.7186,0.3502,-3.5889,0.1825,297.275516836034,299.02550434018866,297.858523552513,297.68591034297003,298.18631894
7,8,-32.19201,-64.49316,2019-12-12,299.15,0,Primavera,TIRS-8,2019-12-13T00:00:00Z,1,1,26240,24262,43490,3.342e-4,0.1,3.342e-4,0.1,8.869408,8.2083604,774.8853,1321.0789,480.8883,1201.1442,294.78576897667386,293.86459840356673,119007106.22103888,14394.4756944,10.896,7.332412644259615,229.75160961037648,0.992,0.998,0.995,-0.006000000000000005,16.63,1.6629999999999998,1.17487129811,-3.356274784769999,2.0131252834199995,-2.78009,1.01408,0.15833,-0.34991,4.04487,3.55414,-8.88394,0.09152,54.95,1.01,1.557,-57.805,0.147,-103.52,2.2925,0.9929,0.1545,-0.3122,3.7186,0.3502,-3.5889,0.1825,296.72756961751725,298.5212071900958,297.3577692626439,297.1917907029745,297.64968980000003
7,9,-32.20433,-64.48286,2019-12-12,298.65,0,Primavera,TIRS-8,2019-12-13T00:00:00Z,1,1,26218,24227,43472,3.342e-4,0.1,3.342e-4,0.1,8.8620556,8.1966634,774.8853,1321.0789,480.8883,1201.1442,294.7318454013277,293.7638280359872,119007106.22103888,14394.4756944,10.896,7.335880256963202,229.7208666891775,0.992,0.998,0.995,-0.006000000000000005,16.63,1.6629999999999998,1.17487129811,-3.356274784769999,2.0131252834199995,-2.78009,1.01408,0.15833,-0.34991,4.04487,3.55414,-8.88394,0.09152,54.95,1.01,1.557,-57.805,0.147,-103.52,2.2925,0.9929,0.1545,-0.3122,3.7186,0.3502,-3.5889,0.1825,296.664621400539,298.54706941619315,297.38309895311755,297.21859111369116,297.58816544
7,10,-32.17997,-64.43281,2019-12-12,298.75,0,Primavera,TIRS-8,2019-12-13T00:00:00Z,1,1,26235,24264,43488,3.342e-4,0.1,3.342e-4,0.1,8.867737,8.209028799999999,774.8853,1321.0789,480.8883,1201.1442,294.7735158570896,293.8703543859778,119007106.22103888,14394.4756944,10.896,7.333200305721499,229.74462417763175,0.992,0.998,0.995,-0.006000000000000005,16.63,1.6629999999999998,1.17487129811,-3.356274784769999,2.0131252834199995,-2.78009,1.01408,0.15833,-0.34991,4.04487,3.55414,-8.88394,0.09152,54.95,1.01,1.557,-57.805,0.147,-103.52,2.2925,0.9929,0.1545,-0.3122,3.7186,0.3502,-3.5889,0.1825,296.7132661540623,298.47782868590946,297.3147193387537,297.1488645476115,297.64285376
7,11,-32.17986,-64.4238,2019-12-12,298.84999999999997,0,Primavera,TIRS-8,2019-12-13T00:00:00Z,1,1,26238,24255,43491,3.342e-4,0.1,3.342e-4,0.1,8.8687396,8.206021,774.8853,1321.0789,480.8883,1201.1442,294.78086788678036,293.84445048760875,119007106.22103888,14394.4756944,10.896,7.332727678347531,229.74881554980357,0.992,0.998,0.995,-0.006000000000000005,16.63,1.6629999999999998,1.17487129811,-3.356274784769999,2.0131252834199995,-2.78009,1.01408,0.15833,-0.34991,4.04487,3.55414,-8.88394,0.09152,54.95,1.01,1.557,-57.805,0.147,-103.52,2.2925,0.9929,0.1545,-0.3122,3.7186,0.3502,-3.5889,0.1825,296.72184844023485,298.5424441952184,297.3787885470482,297.2130181778258,297.65310782
8,1,-32.1974,-64.40936,2020-02-17,299.15,0,Verano,TIRS-8,2020-02-15T00:00:00Z,-2,2,26940,25002,44344,3.342e-4,0.1,3.342e-4,0.1,9.103347999999999,8.455668399999999,774.8853,1321.0789,480.8883,1201.1442,296.48840783349794,295.97746016065497,119007106.22103888,14394.4756944,10.896,7.224589614051839,230.72045441959838,0.992,0.998,0.995,-0.006000000000000005,29.28,2.928,1.44516674496,-7.48372694272,3.7877499891199995,11.00824,0.95995,0.17243,-0.28852,7.11492,0.42684,-6.62025,-0.06381,50.035,1.006,5.377,-52.801,-3.16,-87.906,2.2925,0.9929,0.1545,-0.3122,3.7186,0.3502,-3.5889,0.1825,299.3946710841513,297.9635224509172,297.4336232444228,298.2163205826982,300.56867888
8,2,-32.19691,-64.42924,2020-02-17,298.95,0,Verano,TIRS-8,2020-02-15T00:00:00Z,-2,2,26908,25009,44306,3.342e-4,0.1,3.342e-4,0.1,9.0926536,8.458007799999999,774.8853,1321.0789,480.8883,1201.1442,296.41111938895506,295.9972880564433,119007106.22103888,14394.4756944,10.896,7.229414948476794,230.67655353179373,0.992,0.998,0.995,-0.006000000000000005,29.28,2.928,1.44516674496,-7.48372694272,3.7877499891199995,11.00824,0.95995,0.17243,-0.28852,7.11492,0.42684,-6.62025,-0.06381,50.035,1.006,5.377,-52.801,-3.16,-87.906,2.2925,0.9929,0.1545,-0.3122,3.7186,0.3502,-3.5889,0.1825,299.28400494553523,297.5940586560262,297.1390297045211,297.9896170705914,300.43879412
8,3,-32.2204,-64.4407,2020-02-17,299.15,0,Verano,TIRS-8,2020-02-15T00:00:00Z,-2,2,26999,25064,44412,3.342e-4,0.1,3.342e-4,0.1,9.1230658,8.476388799999999,774.8853,1321.0789,480.8883,1201.1442,296.63077333116513,296.15297708269924,119007106.22103888,14394.4756944,10.896,7.215718296627211,230.80130051677116,0.992,0.998,0.995,-0.006000000000000005,29.28,2.928,1.44516674496,-7.48372694272,3.7877499891199995,11.00824,0.95995,0.17243,-0.28852,7.11492,0.42684,-6.62025,-0.06381,50.035,1.006,5.377,-52.801,-3.16,-87.906,2.2925,0.9929,0.1545,-0.3122,3.7186,0.3502,-3.5889,0.1825,299.5984635474266,297.999969819189,297.5028224347268,298.3065472623601,300.80110424
8,4,-32.22451,-64.49826,2020-02-17,301.34999999999997,0,Verano,TIRS-8,2020-02-15T00:00:00Z,-2,2,27659,25501,45169,3.342e-4,0.1,3.342e-4,0.1,9.3436378,8.622434199999999,774.8853,1321.0789,480.8883,1201.1442,298.2115826656708,297.3836630630471,119007106.22103888,14394.4756944,10.896,7.118669375493431,231.69731440310798,0.992,0.998,0.995,-0.006000000000000005,29.28,2.928,1.44516674496,-7.48372694272,3.7877499891199995,11.00824,0.95995,0.17243,-0.28852,7.11492,0.42684,-6.62025,-0.06381,50.035,1.006,5.377,-52.801,-3.16,-87.906,2.2925,0.9929,0.1545,-0.3122,3.7186,0.3502,-3.5889,0.1825,301.8566497735573,300.57687098895127,299.87487205040304,300.4445973609229,303.38854538
8,5,-32.24566,-64.49841,2020-02-17,302.15,0,Verano,TIRS-8,2020-02-15T00:00:00Z,-2,2,27737,25578,45258,3.342e-4,0.1,3.342e-4,0.1,9.369705399999999,8.648167599999999,774.8853,1321.0789,480.8883,1201.1442,298.3970030576452,297.59936028415603,119007106.22103888,14394.4756944,10.896,7.1074586985160515,231.80220890988238,0.992,0.998,0.995,-0.006000000000000005,29.28,2.928,1.44516674496,-7.48372694272,3.7877499891199995,11.00824,0.95995,0.17243,-0.28852,7.11492,0.42684,-6.62025,-0.06381,50.035,1.006,5.377,-52.801,-3.16,-87.906,2.2925,0.9929,0.1545,-0.3122,3.7186,0.3502,-3.5889,0.1825,302.12096710399595,300.66471395573564,299.99380286063763,300.5786356876547,303.69274916
8,6,-32.24623,-64.50982,2020-02-17,NA,Era 29.4°C la Temp del agua pero lo borre xq esta sobre la costa,Verano,TIRS-8,2020-02-15T00:00:00Z,-2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.00824,0.95995,0.17243,-0.28852,7.11492,0.42684,-6.62025,-0.06381,50.035,1.006,5.377,-52.801,-3.16,-87.906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,7,-32.20635,-64.50558,2020-02-17,300.54999999999995,0,Verano,TIRS-8,2020-02-15T00:00:00Z,-2,2,27189,25218,44631,3.342e-4,0.1,3.342e-4,0.1,9.1865638,8.527855599999999,774.8853,1321.0789,480.8883,1201.1442,297.0880552425546,296.58795216416297,119007106.22103888,14394.4756944,10.896,7.187371324699884,231.06081001390862,0.992,0.998,0.995,-0.006000000000000005,29.28,2.928,1.44516674496,-7.48372694272,3.7877499891199995,11.00824,0.95995,0.17243,-0.28852,7.11492,0.42684,-6.62025,-0.06381,50.035,1.006,5.377,-52.801,-3.16,-87.906,2.2925,0.9929,0.1545,-0.3122,3.7186,0.3502,-3.5889,0.1825,300.2525726827053,298.5078326469259,298.01265472744285,298.79641705256927,301.54965061999997
8,8,-32.19017,-64.49323,2020-02-17,300.34999999999997,0,Verano,TIRS-8,2020-02-15T00:00:00Z,-2,2,27197,25180,44640,3.342e-4,0.1,3.342e-4,0.1,9.1892374,8.515156,774.8853,1321.0789,480.8883,1201.1442,297.10726981268766,296.48075083183573,119007106.22103888,14394.4756944,10.896,7.186185127046556,231.07170867990772,0.992,0.998,0.995,-0.006000000000000005,29.28,2.928,1.44516674496,-7.48372694272,3.7877499891199995,11.00824,0.95995,0.17243,-0.28852,7.11492,0.42684,-6.62025,-0.06381,50.035,1.006,5.377,-52.801,-3.16,-87.906,2.2925,0.9929,0.1545,-0.3122,3.7186,0.3502,-3.5889,0.1825,300.2800418844493,298.90878925202674,298.31424601201,299.01514193386646,301.5804128
8,9,-32.2043,-64.48219,2020-02-17,300.04999999999995,0,Verano,TIRS-8,2020-02-15T00:00:00Z,-2,2,27054,25075,44476,3.342e-4,0.1,3.342e-4,0.1,9.141446799999999,8.480065,774.8853,1321.0789,480.8883,1201.1442,296.76332967264045,296.18409329588724,119007106.22103888,14394.4756944,10.896,7.207477934991303,230.8765535677436,0.992,0.998,0.995,-0.006000000000000005,29.28,2.928,1.44516674496,-7.48372694272,3.7877499891199995,11.00824,0.95995,0.17243,-0.28852,7.11492,0.42684,-6.62025,-0.06381,50.035,1.006,5.377,-52.801,-3.16,-87.906,2.2925,0.9929,0.1545,-0.3122,3.7186,0.3502,-3.5889,0.1825,299.7881507676982,298.43491346375254,297.86266963269094,298.5973896041947,301.01985751999996
8,10,-32.17791,-64.43601,2020-02-17,298.95,0,Verano,TIRS-8,2020-02-15T00:00:00Z,-2,2,26984,25038,44394,3.342e-4,0.1,3.342e-4,0.1,9.1180528,8.4676996,774.8853,1321.0789,480.8883,1201.1442,296.5945952908243,296.0794010773519,119007106.22103888,14394.4756944,10.896,7.217970602705314,230.78075822650945,0.992,0.998,0.995,-0.006000000000000005,29.28,2.928,1.44516674496,-7.48372694272,3.7877499891199995,11.00824,0.95995,0.17243,-0.28852,7.11492,0.42684,-6.62025,-0.06381,50.035,1.006,5.377,-52.801,-3.16,-87.906,2.2925,0.9929,0.1545,-0.3122,3.7186,0.3502,-3.5889,0.1825,299.5466823591986,298.0786095861563,297.54992950241046,298.32866436949365,300.73957988
8,11,-32.17928,-64.42526,2020-02-17,298.84999999999997,0,Verano,TIRS-8,2020-02-15T00:00:00Z,-2,2,26959,25028,44365,3.342e-4,0.1,3.342e-4,0.1,9.1096978,8.4643576,774.8853,1321.0789,480.8883,1201.1442,296.5342734491693,296.05109190263096,119007106.22103888,14394.4756944,10.896,7.221729160769349,230.74650320111292,0.992,0.998,0.995,-0.006000000000000005,29.28,2.928,1.44516674496,-7.48372694272,3.7877499891199995,11.00824,0.95995,0.17243,-0.28852,7.11492,0.42684,-6.62025,-0.06381,50.035,1.006,5.377,-52.801,-3.16,-87.906,2.2925,0.9929,0.1545,-0.3122,3.7186,0.3502,-3.5889,0.1825,299.4603342573774,297.92343212142436,297.41776784697515,298.2188149619874,300.6404573
9,1,-32.19784,-64.4115,2020-12-17,297.34999999999997,0,Primavera,TIRS-8,2020-12-15T00:00:00Z,-2,2,25778,23791,43259,3.342e-4,0.1,3.342e-4,0.1,8.7150076,8.0509522,774.8853,1321.0789,480.8883,1201.1442,293.6479673204117,292.50199545423146,119007106.22103888,14394.4756944,10.896,7.406282882740056,229.10215570958218,0.992,0.998,0.995,-0.006000000000000005,16.54,1.654,1.17340906604,-3.3313047742799995,2.0006047528799997,-2.78009,1.01408,0.15833,-0.34991,4.04487,3.55414,-8.88394,0.09152,54.95,1.01,1.557,-57.805,0.147,-103.52,2.2925,0.9929,0.1545,-0.3122,3.7186,0.3502,-3.5889,0.1825,295.39707846221273,297.7549903604087,296.59148576426526,296.45255140230665,296.86012718
9,2,-32.19862,-64.4274,2020-12-17,296.75,Nublado,Primavera,TIRS-8,2020-12-15T00:00:00Z,-2,2,NA,NA,42745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.95,1.01,1.557,-57.805,0.147,-103.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,3,-32.22013,-64.43879,2020-12-17,297.15,0,Primavera,TIRS-8,2020-12-15T00:00:00Z,-2,2,25682,23774,43177,3.342e-4,0.1,3.342e-4,0.1,8.6829244,8.045270799999999,774.8853,1321.0789,480.8883,1201.1442,293.4100995730627,292.45254818352504,119007106.22103888,14394.4756944,10.896,7.42191451409153,228.96617694394325,0.992,0.998,0.995,-0.006000000000000005,16.54,1.654,1.17340906604,-3.3313047742799995,2.0006047528799997,-2.78009,1.01408,0.15833,-0.34991,4.04487,3.55414,-8.88394,0.09152,54.95,1.01,1.557,-57.805,0.147,-103.52,2.2925,0.9929,0.1545,-0.3122,3.7186,0.3502,-3.5889,0.1825,295.1193571070881,297.1847944427712,296.03030933629424,295.88465212711645,296.57984954
9,4,NA,NA,2020-12-17,NA,Sin coord GPS,Primavera,TIRS-8,2020-12-15T00:00:00Z,-2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.297,0.985,-6.916,-63.855,9.548,-90.919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,5,-32.24629,-64.49738,2020-12-17,301.54999999999995,0,Primavera,TIRS-8,2020-12-15T00:00:00Z,-2,2,27610,25298,45088,3.342e-4,0.1,3.342e-4,0.1,9.327262,8.5545916,774.8853,1321.0789,480.8883,1201.1442,298.09495090005845,296.81336183986684,119007106.22103888,14394.4756944,10.896,7.125739395741798,231.63131261225303,0.992,0.998,0.995,-0.006000000000000005,16.54,1.654,1.17340906604,-3.3313047742799995,2.0006047528799997,-2.78009,1.01408,0.15833,-0.34991,4.04487,3.55414,-8.88394,0.09152,54.95,1.01,1.557,-57.805,0.147,-103.52,2.2925,0.9929,0.1545,-0.3122,3.7186,0.3502,-3.5889,0.1825,300.575635049437,302.5178638642514,301.3139311996663,301.12614958286395,303.11168576
9,6,-32.23926,-64.50725,2020-12-17,303.34999999999997,Nublado,Primavera,TIRS-8,2020-12-15T00:00:00Z,-2,2,NA,NA,44458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.297,0.985,-6.916,-63.855,9.548,-90.919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,7,-32.20813,-64.50967,2020-12-17,300.15,Nublado,Primavera,TIRS-8,2020-12-15T00:00:00Z,-2,2,NA,NA,43375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.297,0.985,-6.916,-63.855,9.548,-90.919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,8,-32.19076,-64.49428,2020-12-17,297.95,Nublado,Primavera,TIRS-8,2020-12-15T00:00:00Z,-2,2,NA,NA,43179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.297,0.985,-6.916,-63.855,9.548,-90.919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,9,-32.20527,-64.48201,2020-12-17,298.25,Nublado,Primavera,TIRS-8,2020-12-15T00:00:00Z,-2,2,NA,NA,43071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.297,0.985,-6.916,-63.855,9.548,-90.919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,10,-32.1784,-64.4378,2020-12-17,300.34999999999997,Nublado,Primavera,TIRS-8,2020-12-15T00:00:00Z,-2,2,NA,NA,43218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.297,0.985,-6.916,-63.855,9.548,-90.919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,11,-32.17924,-64.42672,2020-12-17,297.25,0,Primavera,TIRS-8,2020-12-15T00:00:00Z,-2,2,25537,23573,43050,3.342e-4,0.1,3.342e-4,0.1,8.9208748,8.2284124,774.8853,1321.0789,480.8883,1201.1442,295.1625226602442,294.0371688106492,119007106.22103888,14394.4756944,10.896,7.308276468239432,229.96630328329402,0.992,0.998,0.995,-0.006000000000000005,16.54,1.654,1.17340906604,-3.3313047742799995,2.0006047528799997,-2.78009,1.01408,0.15833,-0.34991,4.04487,3.55414,-8.88394,0.09152,54.95,1.01,1.557,-57.805,0.147,-103.52,2.2925,0.9929,0.1545,-0.3122,3.7186,0.3502,-3.5889,0.1825,297.16362531420225,299.2590480066177,298.0860687114771,297.9235342841081,296.145761
10,1,-32.19751,-64.41132,2021-02-17,299.65,Entramos despues de comer. Poco calor. Dia con la misma temp,Verano,TIRS-8,2021-02-17T00:00:00Z,0,0,26394,24322,43933,3.342e-4,0.1,3.342e-4,0.1,8.9208748,8.2284124,774.8853,1321.0789,480.8883,1201.1442,295.1625226602442,294.0371688106492,119007106.22103888,14394.4756944,10.896,7.308276468239432,229.96630328329402,0.992,0.998,0.995,-0.006000000000000005,26.51,2.6510000000000002,1.3749804821900002,-6.47502089733,3.39664393318,11.00824,0.95995,0.17243,-0.28852,7.11492,0.42684,-6.62025,-0.06381,50.035,1.006,5.377,-52.801,-3.16,-87.906,2.2925,0.9929,0.1545,-0.3122,3.7186,0.3502,-3.5889,0.1825,297.4535112721986,298.5261269919069,297.47162887158134,297.9235342841081,299.16387266000004
10,2,-32.1992,-64.42774,2021-02-17,299.25,0,Verano,TIRS-8,2021-02-17T00:00:00Z,0,0,26401,24351,43940,3.342e-4,0.1,3.342e-4,0.1,8.923214199999999,8.238104199999999,774.8853,1321.0789,480.8883,1201.1442,295.1796183654691,294.1204971131584,119007106.22103888,14394.4756944,10.896,7.307185035078073,229.97604109843292,0.992,0.998,0.995,-0.006000000000000005,26.51,2.6510000000000002,1.3749804821900002,-6.47502089733,3.39664393318,11.00824,0.95995,0.17243,-0.28852,7.11492,0.42684,-6.62025,-0.06381,50.035,1.006,5.377,-52.801,-3.16,-87.906,2.2925,0.9929,0.1545,-0.3122,3.7186,0.3502,-3.5889,0.1825,297.4768644660057,298.3466720330324,297.3409430078211,297.82319420227014,299.1877988
10,3,-32.22097,-64.44028,2021-02-17,299.15,0,Verano,TIRS-8,2021-02-17T00:00:00Z,0,0,26474,24400,44008,3.342e-4,0.1,3.342e-4,0.1,8.9476108,8.25448,774.8853,1321.0789,480.8883,1201.1442,295.35775024114673,294.26117404759094,119007106.22103888,14394.4756944,10.896,7.295832072703794,230.07748439243588,0.992,0.998,0.995,-0.006000000000000005,26.51,2.6510000000000002,1.3749804821900002,-6.47502089733,3.39664393318,11.00824,0.95995,0.17243,-0.28852,7.11492,0.42684,-6.62025,-0.06381,50.035,1.006,5.377,-52.801,-3.16,-87.906,2.2925,0.9929,0.1545,-0.3122,3.7186,0.3502,-3.5889,0.1825,297.7201449541856,298.62899302729915,297.60377306756493,298.0667077852664,299.42022416
